customer_id,name,country,age,signup_date,plan,is_paid_plan,monthly_transactions,failed_payments,monthly_revenue,churn_probability,churned
5371,Allen Castillo,United States,34,2025-03-19,Basic,False,24,0,3.42,0.18,0
5372,Julie Miller,United Kingdom,61,2025-05-12,Silver,True,49,0,7.91,0.12,0
5373,Peggy Ramirez,United States,39,2026-02-13,Basic,False,23,0,3.34,0.18,0
5374,Chris Ward,Singapore,63,2025-02-12,Basic,False,26,0,3.58,0.18,0
5375,Jason Davis,Germany,43,2025-08-30,Basic,False,15,0,2.7,0.18,1
5376,Aaron Edwards,Singapore,45,2025-07-20,Basic,False,17,2,2.8600000000000003,0.18,0
5377,Valerie Brennan,Germany,62,2025-11-26,Gold,True,38,1,11.030000000000001,0.12,0
5378,Emily Lee,United Kingdom,31,2024-11-17,Silver,True,38,1,7.03,0.12,1
5379,Jaime Macias,Singapore,26,2026-02-10,Basic,False,16,0,2.7800000000000002,0.18,0
5380,Linda Daniels,United Kingdom,43,2025-10-09,Basic,False,19,1,3.02,0.18,0
5381,Michael Hancock,United Kingdom,19,2025-04-08,Basic,False,22,1,3.26,0.18,1
5382,Tammy Sellers,Germany,28,2026-01-26,Basic,False,15,1,2.7,0.18,0
5383,Robert Brown,United Kingdom,34,2024-09-22,Basic,False,27,1,3.66,0.18,0
5384,Glen Hall,United Kingdom,51,2025-08-17,Basic,False,22,2,3.26,0.18,0
5385,Kathy Cox MD,France,36,2025-02-14,Basic,False,19,1,3.02,0.18,1
5386,Kenneth Bentley,Germany,56,2025-01-11,Basic,False,17,0,2.8600000000000003,0.18,0
5387,Cesar Hart,United States,35,2025-09-18,Silver,True,65,1,9.190000000000001,0.12,0
5388,Michael Scott,Canada,30,2024-11-03,Gold,True,32,0,10.55,0.12,0
5389,Elizabeth Hughes,Germany,22,2025-11-01,Platinum,True,45,1,18.59,0.12,0
5390,Heather Reese,Australia,40,2024-12-31,Basic,False,16,0,2.7800000000000002,0.18,0
5391,Monica Hill,United Kingdom,41,2025-04-04,Silver,True,46,2,7.67,0.12,0
5392,Danielle Brown,Germany,46,2024-10-04,Silver,True,49,1,7.91,0.12,1
5393,William Miller,Australia,64,2026-02-15,Platinum,True,47,2,18.75,0.12,0
5394,Richard Ramirez,Germany,25,2024-07-16,Basic,False,19,0,3.02,0.18,1
5395,William Bradford,Japan,43,2025-08-12,Silver,True,49,2,7.91,0.12,0
5396,Angela Morrow,United States,32,2024-11-17,Basic,False,14,2,2.62,0.18,0
5397,Andrea Peterson,United Kingdom,18,2026-03-07,Silver,True,41,2,7.2700000000000005,0.12,0
5398,Alicia Elliott,United States,45,2026-06-26,Basic,False,14,0,2.62,0.18,0
5399,Ashley Poole,United States,64,2024-11-14,Gold,True,41,3,11.27,0.16999999999999998,0
5400,James Russell,Australia,63,2024-08-23,Gold,True,55,0,12.39,0.12,0
5401,Joseph Garrett,United Kingdom,31,2026-05-19,Basic,False,14,0,2.62,0.18,1
5402,Philip Zimmerman,Canada,59,2026-07-04,Basic,False,18,3,2.94,0.22999999999999998,1
5403,Kevin Roberts,Canada,51,2025-12-09,Basic,False,17,1,2.8600000000000003,0.18,0
5404,Brianna Sheppard,United Kingdom,48,2025-01-27,Basic,False,17,0,2.8600000000000003,0.18,0
5405,John Michael,United Kingdom,23,2024-10-31,Basic,False,18,0,2.94,0.18,0
5406,Sarah Mills,Australia,22,2026-04-02,Basic,False,13,0,2.54,0.18,0
5407,Holly Preston,Canada,48,2024-08-21,Gold,True,50,4,11.99,0.16999999999999998,0
5408,Marissa Salazar,United States,54,2025-01-22,Basic,False,21,1,3.1799999999999997,0.18,0
5409,Kelli Hanson,United Kingdom,32,2026-03-03,Silver,True,47,0,7.75,0.12,0
5410,Heather Hanson,Germany,32,2025-06-13,Gold,True,53,2,12.23,0.12,0
5411,Deanna Booker,Japan,60,2026-03-08,Gold,True,44,1,11.51,0.12,1
5412,Alan Lopez,United Kingdom,22,2025-01-03,Gold,True,42,1,11.35,0.12,0
5413,Sandra Bradley,Japan,45,2025-05-04,Basic,False,27,0,3.66,0.18,0
5414,Joseph Moreno,United Kingdom,50,2026-03-12,Gold,True,46,2,11.67,0.12,0
5415,Nathan Jones,United Kingdom,28,2026-03-04,Basic,False,20,1,3.1,0.18,1
5416,Jeremy Simpson,United States,60,2024-12-05,Platinum,True,48,3,18.83,0.16999999999999998,1
5417,Kelsey Poole,United States,23,2025-12-23,Silver,True,38,2,7.03,0.12,0
5418,Karen Jones,United Kingdom,40,2025-08-07,Gold,True,41,2,11.27,0.12,0
5419,Lawrence Cummings,Germany,57,2024-08-18,Basic,False,17,2,2.8600000000000003,0.18,0
5420,Ashley Bowers,United Kingdom,19,2025-04-25,Silver,True,41,1,7.2700000000000005,0.12,0
5421,Victoria Robertson,United Kingdom,32,2024-08-21,Gold,True,49,1,11.91,0.12,0
5422,Timothy Evans,United Kingdom,40,2025-06-20,Gold,True,48,0,11.83,0.12,0
5423,Christopher Williams,Canada,39,2024-08-07,Basic,False,20,0,3.1,0.18,1
5424,Michelle Rogers,United States,26,2026-03-07,Platinum,True,43,0,18.43,0.12,0
5425,Sydney Lyons,United States,64,2025-03-02,Basic,False,20,2,3.1,0.18,0
5426,Jacob Scott,Germany,57,2024-09-04,Silver,True,41,0,7.2700000000000005,0.12,0
5427,Gary Kelley,Canada,47,2026-02-18,Silver,True,53,0,8.23,0.12,0
5428,Taylor Melendez,United Kingdom,33,2026-01-02,Basic,False,21,0,3.1799999999999997,0.18,0
5429,James Phillips,Japan,63,2025-02-02,Basic,False,25,0,3.5,0.18,0
5430,Brittany Palmer,Japan,64,2026-05-02,Gold,True,40,0,11.190000000000001,0.12,0
5431,Brandon Duffy,France,47,2026-04-17,Basic,False,16,0,2.7800000000000002,0.18,0
5432,Sherry Stewart,United Kingdom,62,2025-04-15,Basic,False,16,2,2.7800000000000002,0.18,0
5433,Danielle Alexander,Japan,26,2025-03-10,Gold,True,42,0,11.35,0.12,1
5434,William Snyder,United Kingdom,18,2025-12-21,Gold,True,38,0,11.030000000000001,0.12,0
5435,Mrs. Kelly Taylor,France,55,2024-10-07,Silver,True,38,3,7.03,0.16999999999999998,0
5436,Erica Martin,Japan,25,2026-03-09,Basic,False,18,0,2.94,0.18,0
5437,Jeremy Cummings,United Kingdom,35,2026-01-28,Basic,False,18,0,2.94,0.18,0
5438,Tyrone Jones,Singapore,44,2025-07-07,Silver,True,40,0,7.19,0.12,0
5439,Ricardo Ramirez,United Kingdom,35,2025-03-09,Basic,False,15,1,2.7,0.18,0
5440,Rachel Robinson,Singapore,49,2026-02-27,Silver,True,34,2,6.710000000000001,0.12,0
5441,Dawn Hawkins,United States,49,2025-09-01,Gold,True,45,0,11.59,0.12,0
5442,Tabitha Leonard,United Kingdom,62,2026-06-20,Basic,False,22,3,3.26,0.22999999999999998,0
5443,Raymond Newton,United Kingdom,53,2024-07-08,Basic,False,21,1,3.1799999999999997,0.18,0
5444,Heidi Fuller,Canada,53,2024-09-20,Platinum,True,31,2,17.47,0.12,0
5445,Linda Martin,United Kingdom,38,2024-10-17,Basic,False,15,1,2.7,0.18,0
5446,Juan Gould,United Kingdom,63,2024-10-11,Silver,True,56,2,8.47,0.12,0
5447,Alexander Berg,United Kingdom,49,2025-11-09,Platinum,True,41,2,18.27,0.12,0
5448,Randy Moore,France,48,2025-07-17,Platinum,True,44,1,18.51,0.12,0
5449,Jacob Allen,Germany,54,2025-01-17,Basic,False,23,0,3.34,0.18,0
5450,Yvonne Davis,United Kingdom,33,2024-07-14,Basic,False,19,0,3.02,0.18,1
5451,Jacob Russo,United Kingdom,63,2025-05-17,Platinum,True,55,1,19.39,0.12,0
5452,Jennifer Miller,United Kingdom,63,2024-09-17,Silver,True,47,5,7.75,0.16999999999999998,0
5453,Shannon Fitzgerald,United Kingdom,31,2025-11-17,Basic,False,10,1,2.3,0.18,0
5454,Sarah Johnson,United States,41,2025-11-04,Basic,False,20,0,3.1,0.18,0
5455,Danielle Henry,Japan,42,2026-01-29,Basic,False,17,0,2.8600000000000003,0.18,1
5456,Michael Benson,United Kingdom,63,2024-10-03,Gold,True,39,1,11.11,0.12,1
5457,Thomas Cox,United States,52,2025-01-07,Basic,False,19,0,3.02,0.18,1
5458,Maurice Smith,United States,34,2026-06-29,Gold,True,40,2,11.190000000000001,0.12,0
5459,Robert Medina,Canada,63,2026-06-12,Gold,True,52,2,12.15,0.12,0
5460,Michelle Moore,Canada,59,2025-06-16,Gold,True,43,2,11.43,0.12,0
5461,Erica Hurst,Singapore,62,2025-01-08,Silver,True,48,2,7.83,0.12,0
5462,Rachel Gallagher,United Kingdom,21,2026-05-05,Gold,True,40,0,11.190000000000001,0.12,0
5463,Michael Patterson,United Kingdom,28,2025-04-09,Basic,False,21,0,3.1799999999999997,0.18,0
5464,William Jordan MD,United Kingdom,64,2025-11-13,Basic,False,14,0,2.62,0.18,1
5465,Daniel Larson,United Kingdom,32,2026-03-16,Gold,True,43,2,11.43,0.12,0
5466,Christine Rojas,Germany,47,2025-12-03,Basic,False,30,0,3.9,0.18,0
5467,Brandon Avila,Singapore,41,2025-02-15,Basic,False,12,2,2.46,0.18,0
5468,Maria Mora,Australia,19,2026-02-03,Basic,False,16,0,2.7800000000000002,0.18,1
5469,Cheryl Shields,Singapore,60,2025-05-20,Basic,False,22,1,3.26,0.18,1
5470,Jason Pitts,United States,51,2025-05-19,Silver,True,58,0,8.629999999999999,0.12,1
5471,Michelle Gonzalez,Japan,40,2025-03-16,Silver,True,49,5,7.91,0.16999999999999998,1
5472,Lawrence Young,United Kingdom,48,2025-02-27,Basic,False,25,0,3.5,0.18,0
5473,Amber Morgan,United Kingdom,54,2025-06-01,Gold,True,42,2,11.35,0.12,0
5474,Dr. Kimberly Carrillo,Japan,30,2026-04-30,Basic,False,12,2,2.46,0.18,0
5475,Evan Montoya,United Kingdom,50,2026-01-19,Gold,True,51,0,12.07,0.12,0
5476,Alexis Wright,United States,24,2026-05-07,Basic,False,19,1,3.02,0.18,0
5477,Shannon Lee,United Kingdom,49,2025-06-05,Silver,True,44,2,7.51,0.12,1
5478,Carol Miller,Japan,24,2025-04-09,Basic,False,24,0,3.42,0.18,0
5479,Danielle Cohen,Japan,59,2024-08-26,Basic,False,24,1,3.42,0.18,0
5480,Randall Lin,United Kingdom,55,2025-07-20,Gold,True,50,2,11.99,0.12,0
5481,Michele Hebert,Singapore,61,2025-03-14,Basic,False,22,0,3.26,0.18,0
5482,Bethany Johnson,United Kingdom,30,2025-10-21,Platinum,True,39,2,18.11,0.12,0
5483,Natalie Chandler,United States,41,2025-08-25,Silver,True,35,1,6.790000000000001,0.12,0
5484,Tracy Anderson,Japan,45,2025-10-09,Basic,False,23,1,3.34,0.18,0
5485,Erin Richards,Japan,49,2025-11-10,Silver,True,51,5,8.07,0.16999999999999998,0
5486,Matthew Rodriguez,Canada,60,2026-06-23,Basic,False,18,1,2.94,0.18,0
5487,Drew Dunn,United Kingdom,35,2024-08-17,Basic,False,26,2,3.58,0.18,0
5488,Garrett Ross,France,51,2025-02-26,Platinum,True,40,3,18.19,0.16999999999999998,0
5489,Garrett Mccarthy,France,51,2024-10-08,Basic,False,23,1,3.34,0.18,0
5490,Ryan Johnson,Australia,55,2025-04-26,Silver,True,34,2,6.710000000000001,0.12,0
5491,Tonya Acosta,United Kingdom,18,2025-12-28,Basic,False,15,0,2.7,0.18,0
5492,Brian Henry,Japan,60,2026-06-24,Silver,True,37,0,6.95,0.12,0
5493,Diana Bautista,Germany,59,2024-11-24,Basic,False,17,1,2.8600000000000003,0.18,0
5494,Terrence Wilson,United Kingdom,48,2025-03-14,Basic,False,18,2,2.94,0.18,0
5495,Daniel Estrada,Germany,18,2024-12-23,Platinum,True,41,0,18.27,0.12,0
5496,Amber Gallegos,United Kingdom,33,2024-07-18,Basic,False,11,1,2.38,0.18,0
5497,Michael Ballard,Germany,56,2024-12-12,Silver,True,50,0,7.99,0.12,0
5498,Jessica Lowe,Australia,32,2025-07-07,Basic,False,19,0,3.02,0.18,1
5499,Bianca Lopez,Germany,50,2025-05-04,Basic,False,23,1,3.34,0.18,0
5500,Andrea Green,France,40,2026-04-25,Silver,True,40,1,7.19,0.12,1
5501,Stephen Ellison,Germany,58,2025-02-28,Basic,False,13,0,2.54,0.18,0
5502,Kimberly Hudson,United Kingdom,51,2026-03-15,Basic,False,8,0,2.14,0.26,1
5503,Gerald Garcia,United Kingdom,34,2025-09-17,Gold,True,46,5,11.67,0.16999999999999998,1
5504,Megan Sloan,Germany,42,2025-07-04,Gold,True,39,2,11.11,0.12,0
5505,Leslie Carter,United Kingdom,59,2025-10-24,Basic,False,13,0,2.54,0.18,0
5506,Luke Gentry DVM,United Kingdom,23,2025-04-28,Basic,False,18,0,2.94,0.18,1
5507,Kelli Nelson,Germany,48,2025-02-24,Gold,True,32,0,10.55,0.12,0
5508,Cory Fritz,United Kingdom,22,2024-10-31,Platinum,True,48,2,18.83,0.12,0
5509,Sandra Manning,United Kingdom,57,2024-11-19,Platinum,True,33,2,17.63,0.12,0
5510,Timothy Thompson,United States,57,2025-08-29,Gold,True,35,4,10.790000000000001,0.16999999999999998,1
5511,Kevin Perez,United Kingdom,47,2024-12-22,Basic,False,33,2,4.140000000000001,0.18,0
5512,Maria Lindsey,Australia,22,2024-11-15,Gold,True,46,2,11.67,0.12,0
5513,John Vasquez,Australia,29,2026-01-03,Gold,True,44,2,11.51,0.12,0
5514,Christian Vasquez,Japan,24,2024-11-05,Basic,False,22,1,3.26,0.18,0
5515,Debra Davies,United Kingdom,62,2024-10-16,Basic,False,22,1,3.26,0.18,0
5516,Harry Alexander,Singapore,30,2025-04-16,Basic,False,19,1,3.02,0.18,1
5517,Laura Moore,Singapore,21,2026-05-07,Silver,True,34,0,6.710000000000001,0.12,1
5518,Brittney Raymond DDS,Japan,59,2025-09-05,Basic,False,17,0,2.8600000000000003,0.18,1
5519,Laurie Hernandez,United Kingdom,20,2024-10-25,Basic,False,17,3,2.8600000000000003,0.22999999999999998,0
5520,Chad Stanley,France,29,2025-10-12,Basic,False,15,1,2.7,0.18,0
5521,Stephen Gilbert,Singapore,18,2024-09-02,Basic,False,13,0,2.54,0.18,0
5522,Derek Davis,Germany,44,2025-10-17,Basic,False,11,1,2.38,0.18,0
5523,Claudia Thomas,France,60,2025-04-24,Gold,True,57,3,12.55,0.16999999999999998,0
5524,Theresa Arnold,United States,30,2026-05-17,Basic,False,12,0,2.46,0.18,1
5525,Katherine Allen,Germany,34,2025-08-08,Gold,True,42,2,11.35,0.12,1
5526,George Villarreal,United Kingdom,25,2024-09-17,Gold,True,52,1,12.15,0.12,0
5527,Lindsay Rice,France,49,2026-01-17,Gold,True,47,0,11.75,0.12,0
5528,Mary Hensley,United Kingdom,37,2026-02-04,Silver,True,45,5,7.59,0.16999999999999998,0
5529,James Sanchez,United States,34,2026-02-21,Basic,False,18,1,2.94,0.18,0
5530,Laura Wilcox,United Kingdom,51,2026-04-19,Basic,False,19,2,3.02,0.18,0
5531,Brandi Mcdonald,Germany,52,2025-03-03,Basic,False,22,2,3.26,0.18,0
5532,Amanda Benton,United Kingdom,52,2024-12-21,Platinum,True,47,1,18.75,0.12,1
5533,Riley Morgan,Japan,55,2026-04-16,Basic,False,19,2,3.02,0.18,1
5534,Jeffrey Smith,Singapore,59,2025-05-11,Silver,True,59,3,8.71,0.16999999999999998,0
5535,Monica Wagner,United Kingdom,41,2025-06-15,Gold,True,44,1,11.51,0.12,0
5536,Danielle Wilson,United Kingdom,35,2024-12-04,Platinum,True,50,2,18.990000000000002,0.12,0
5537,Mr. David Bell Jr.,United Kingdom,63,2025-06-21,Silver,True,39,1,7.11,0.12,0
5538,Kyle Webster,Australia,56,2025-04-27,Silver,True,60,1,8.79,0.12,0
5539,Courtney Smith,Germany,50,2024-08-04,Basic,False,19,0,3.02,0.18,1
5540,James Montgomery,United States,40,2024-09-06,Silver,True,41,2,7.2700000000000005,0.12,0
5541,Jennifer Burton,United Kingdom,42,2025-03-18,Basic,False,15,0,2.7,0.18,0
5542,Joel Anderson,France,54,2024-08-12,Gold,True,46,0,11.67,0.12,1
5543,Miss Hannah Perez,Australia,44,2025-12-28,Basic,False,23,1,3.34,0.18,0
5544,Jonathan Salazar,Singapore,18,2025-12-09,Basic,False,24,1,3.42,0.18,1
5545,Mariah Hall,France,38,2025-10-04,Gold,True,51,1,12.07,0.12,0
5546,Brandon Russell,United Kingdom,27,2026-01-31,Basic,False,16,2,2.7800000000000002,0.18,0
5547,Michael Smith,United Kingdom,48,2024-09-30,Gold,True,55,3,12.39,0.16999999999999998,0
5548,Michael Harris,United Kingdom,61,2024-11-26,Gold,True,42,3,11.35,0.16999999999999998,0
5549,Adam Christensen,United Kingdom,42,2026-03-16,Gold,True,44,0,11.51,0.12,1
5550,Katherine Stevens,United Kingdom,37,2026-03-27,Basic,False,16,3,2.7800000000000002,0.22999999999999998,0
5551,Thomas Schroeder,United Kingdom,19,2025-02-24,Basic,False,15,3,2.7,0.22999999999999998,0
5552,Mr. Joshua Evans,United States,32,2025-12-25,Gold,True,64,2,13.11,0.12,0
5553,Glenn Perkins,Australia,45,2025-08-18,Gold,True,44,5,11.51,0.16999999999999998,0
5554,Daniel Johnson,France,30,2024-08-15,Basic,False,16,1,2.7800000000000002,0.18,1
5555,Wayne Jefferson,Singapore,31,2025-06-09,Basic,False,27,0,3.66,0.18,0
5556,Tracy Lyons,Japan,19,2024-07-25,Basic,False,15,1,2.7,0.18,0
5557,David Rodriguez,United Kingdom,51,2024-10-07,Platinum,True,44,2,18.51,0.12,0
5558,Jacqueline Jennings,Japan,52,2024-11-23,Basic,False,10,0,2.3,0.18,0
5559,Christopher Hernandez,United Kingdom,54,2024-11-12,Basic,False,12,0,2.46,0.18,0
5560,Bruce Hopkins,France,42,2025-11-22,Silver,True,45,2,7.59,0.12,0
5561,Catherine Griffith,United Kingdom,32,2026-01-04,Basic,False,15,1,2.7,0.18,0
5562,Stacey Williams,Canada,29,2024-11-11,Platinum,True,50,4,18.990000000000002,0.16999999999999998,1
5563,Chris Barr,United Kingdom,26,2024-11-13,Basic,False,22,1,3.26,0.18,0
5564,Ryan Adams,United Kingdom,48,2025-05-13,Basic,False,18,0,2.94,0.18,0
5565,Robert Castro,Australia,31,2026-03-24,Basic,False,19,1,3.02,0.18,0
5566,Jordan Armstrong,United Kingdom,46,2026-04-13,Basic,False,18,1,2.94,0.18,0
5567,Christina Steele,Japan,60,2024-07-29,Basic,False,17,1,2.8600000000000003,0.18,0
5568,Ms. Renee White,Japan,55,2025-09-15,Basic,False,21,1,3.1799999999999997,0.18,0
5569,Teresa Dixon,Singapore,59,2024-09-14,Basic,False,18,3,2.94,0.22999999999999998,0
5570,Robin Warren,Canada,25,2025-02-27,Gold,True,37,2,10.95,0.12,0
5571,Keith Norris,Canada,20,2025-06-09,Basic,False,19,1,3.02,0.18,0
5572,Keith Williams,United Kingdom,19,2025-05-12,Platinum,True,66,5,20.27,0.16999999999999998,0
5573,Charles Phillips,Singapore,33,2026-03-13,Silver,True,41,3,7.2700000000000005,0.16999999999999998,0
5574,Maria Davis,France,36,2024-09-01,Basic,False,20,0,3.1,0.18,0
5575,Darrell Garcia,France,47,2025-02-02,Basic,False,19,0,3.02,0.18,0
5576,Craig Cruz,United Kingdom,58,2025-12-22,Basic,False,23,3,3.34,0.22999999999999998,0
5577,Alexis Walker,France,33,2025-03-22,Basic,False,15,2,2.7,0.18,1
5578,Christopher Gonzalez,Canada,48,2025-12-12,Basic,False,20,0,3.1,0.18,0
5579,Michael Clark,Australia,45,2024-08-18,Basic,False,14,0,2.62,0.18,0
5580,Erika Carr,United States,21,2026-02-25,Silver,True,48,1,7.83,0.12,0
5581,Mary Tucker,United Kingdom,27,2025-02-21,Basic,False,16,1,2.7800000000000002,0.18,0
5582,Jay Cameron,United States,62,2025-08-08,Basic,False,12,1,2.46,0.18,1
5583,Steven Harris,Singapore,35,2024-09-19,Basic,False,21,1,3.1799999999999997,0.18,0
5584,Natasha Reilly,Japan,64,2026-05-11,Gold,True,56,3,12.47,0.16999999999999998,0
5585,Jennifer Garcia,United States,49,2026-01-08,Basic,False,16,2,2.7800000000000002,0.18,0
5586,Martin Robertson,United Kingdom,47,2026-01-27,Gold,True,40,2,11.190000000000001,0.12,0
5587,Robert Williams,United States,53,2026-07-03,Basic,False,24,0,3.42,0.18,0
5588,Renee Snyder,United States,26,2024-07-09,Platinum,True,56,3,19.47,0.16999999999999998,0
5589,Shawn Sanchez,Australia,53,2025-09-09,Basic,False,14,0,2.62,0.18,0
5590,Marcus Potter,France,46,2024-09-25,Platinum,True,53,3,19.23,0.16999999999999998,0
5591,Daniel Newton,United Kingdom,33,2025-05-20,Silver,True,44,1,7.51,0.12,1
5592,Sharon Boyd,Germany,45,2026-02-21,Basic,False,25,0,3.5,0.18,0
5593,Jordan Rose,United Kingdom,38,2024-07-20,Basic,False,14,0,2.62,0.18,0
5594,Mary Pace,Canada,64,2025-04-11,Basic,False,16,0,2.7800000000000002,0.18,0
5595,Kristi Smith,United States,19,2025-07-30,Platinum,True,54,6,19.310000000000002,0.16999999999999998,0
5596,Chad Rojas,Germany,63,2025-11-26,Silver,True,52,1,8.15,0.12,0
5597,Robert Mcdowell,United States,52,2026-06-13,Basic,False,17,3,2.8600000000000003,0.22999999999999998,0
5598,Tammy Phillips,Japan,45,2025-01-16,Basic,False,24,0,3.42,0.18,0
5599,Kelly Brooks,France,53,2026-02-27,Basic,False,24,3,3.42,0.22999999999999998,0
5600,Jennifer James,Japan,48,2025-05-02,Silver,True,36,4,6.87,0.16999999999999998,0
5601,Nicole Brooks,United Kingdom,50,2025-08-25,Silver,True,45,0,7.59,0.12,0
5602,Kristen Montes,United Kingdom,40,2025-08-21,Basic,False,14,1,2.62,0.18,0
5603,Casey Reed,United Kingdom,58,2026-06-13,Basic,False,26,1,3.58,0.18,1
5604,Brenda Weeks,France,34,2025-07-09,Basic,False,14,1,2.62,0.18,1
5605,Lisa Tate,United Kingdom,63,2025-09-09,Basic,False,16,1,2.7800000000000002,0.18,0
5606,Kyle Gonzales,France,18,2024-11-22,Basic,False,22,0,3.26,0.18,0
5607,Savannah James,Australia,59,2025-07-16,Basic,False,13,1,2.54,0.18,0
5608,Joshua Evans,Australia,40,2025-10-23,Basic,False,20,0,3.1,0.18,0
5609,Melanie Brown,United States,44,2025-09-03,Gold,True,50,3,11.99,0.16999999999999998,0
5610,Samuel Strickland,United States,42,2025-07-13,Silver,True,54,2,8.31,0.12,0
5611,Jennifer Lee,United Kingdom,49,2024-10-15,Platinum,True,32,2,17.55,0.12,0
5612,Sherry Pham,Japan,36,2024-10-31,Basic,False,22,1,3.26,0.18,1
5613,Chad Velazquez,Singapore,41,2026-01-10,Gold,True,29,2,10.31,0.12,0
5614,Cynthia Oconnell,United Kingdom,20,2025-12-09,Silver,True,34,3,6.710000000000001,0.16999999999999998,0
5615,Michael Nguyen,United States,29,2025-04-10,Basic,False,12,0,2.46,0.18,0
5616,Katrina Thompson,Singapore,52,2026-05-14,Basic,False,11,0,2.38,0.18,0
5617,Kathy Colon,Australia,32,2026-02-27,Silver,True,33,0,6.630000000000001,0.12,1
5618,Shawn Holder,United Kingdom,34,2025-12-08,Gold,True,44,3,11.51,0.16999999999999998,0
5619,Matthew Hoffman,Germany,49,2025-05-02,Basic,False,14,2,2.62,0.18,0
5620,Anthony Williams,United Kingdom,24,2025-09-03,Basic,False,16,0,2.7800000000000002,0.18,0
5621,Ronnie Blair,United Kingdom,36,2026-04-06,Silver,True,39,1,7.11,0.12,0
5622,Courtney Jones,Australia,24,2026-05-22,Platinum,True,50,3,18.990000000000002,0.16999999999999998,0
5623,Kimberly King,Singapore,22,2026-03-16,Silver,True,36,2,6.87,0.12,0
5624,Dr. Ashley Davis,Japan,57,2025-02-24,Basic,False,13,1,2.54,0.18,1
5625,John Smith,United Kingdom,38,2025-08-11,Basic,False,17,0,2.8600000000000003,0.18,1
5626,Christopher Jones,Singapore,64,2024-08-12,Basic,False,14,2,2.62,0.18,0
5627,Kyle Williams,United States,24,2024-09-16,Gold,True,40,0,11.190000000000001,0.12,0
5628,Victoria Ramirez,United Kingdom,54,2025-01-18,Gold,True,36,1,10.870000000000001,0.12,0
5629,Danielle Acosta,Germany,40,2024-11-22,Silver,True,53,1,8.23,0.12,0
5630,Jason Hill,United Kingdom,28,2025-05-09,Basic,False,16,2,2.7800000000000002,0.18,1
5631,Wanda Rodriguez,Japan,27,2025-01-11,Platinum,True,46,1,18.67,0.12,0
5632,Jeffrey Russell,Germany,38,2025-06-13,Silver,True,49,1,7.91,0.12,0
5633,Crystal Padilla,United Kingdom,58,2024-11-03,Platinum,True,47,4,18.75,0.16999999999999998,0
5634,Nancy White,United Kingdom,50,2026-04-30,Silver,True,43,2,7.43,0.12,0
5635,Kayla James,United Kingdom,37,2025-03-22,Gold,True,27,2,10.15,0.12,1
5636,Sharon Jacobs,United Kingdom,50,2025-01-20,Gold,True,43,2,11.43,0.12,1
5637,Eric Burnett,Germany,57,2025-01-22,Basic,False,13,0,2.54,0.18,1
5638,Joseph Perez,Singapore,52,2024-08-28,Platinum,True,46,1,18.67,0.12,0
5639,Michael Odonnell,United Kingdom,51,2026-03-28,Basic,False,24,0,3.42,0.18,0
5640,Stephanie Austin,United Kingdom,53,2026-04-20,Gold,True,44,0,11.51,0.12,0
5641,Richard Solis,Germany,44,2026-05-24,Platinum,True,48,1,18.83,0.12,0
5642,Sandra Williams,Singapore,36,2025-07-27,Basic,False,23,2,3.34,0.18,1
5643,Shane Lynch,United Kingdom,60,2026-06-02,Silver,True,51,0,8.07,0.12,0
5644,Corey Wagner,United Kingdom,22,2025-11-07,Basic,False,22,0,3.26,0.18,0
5645,Amanda Ellison,France,46,2026-05-08,Gold,True,49,4,11.91,0.16999999999999998,0
5646,Michael Hamilton,United Kingdom,27,2025-09-27,Gold,True,49,2,11.91,0.12,1
5647,Michelle Ramirez,United Kingdom,57,2024-07-30,Silver,True,55,2,8.39,0.12,0
5648,Jane Turner,Japan,30,2026-01-27,Gold,True,45,4,11.59,0.16999999999999998,1
5649,Jordan Buchanan DDS,France,46,2025-03-04,Basic,False,17,1,2.8600000000000003,0.18,0
5650,Rebecca Moore,Germany,22,2025-12-22,Basic,False,21,2,3.1799999999999997,0.18,0
5651,Thomas Knapp,Japan,29,2026-03-07,Basic,False,26,2,3.58,0.18,0
5652,Christopher Hughes,Japan,30,2025-02-10,Silver,True,44,2,7.51,0.12,0
5653,Karen Stein,United Kingdom,39,2026-06-24,Basic,False,10,1,2.3,0.18,0
5654,Donald Faulkner,United States,57,2024-12-08,Silver,True,52,2,8.15,0.12,0
5655,Donna Garcia,United Kingdom,32,2025-05-29,Basic,False,23,0,3.34,0.18,0
5656,Alexander Murphy,United Kingdom,30,2025-04-13,Gold,True,58,1,12.629999999999999,0.12,1
5657,Victor Collins,Japan,18,2025-02-23,Basic,False,13,0,2.54,0.18,0
5658,Amber Wolf,Australia,55,2024-08-13,Silver,True,51,1,8.07,0.12,0
5659,Megan Holden,Canada,60,2025-03-12,Silver,True,45,2,7.59,0.12,1
5660,Chelsea Rodriguez,France,62,2025-02-22,Platinum,True,41,2,18.27,0.12,0
5661,Jessica Bowman,United Kingdom,18,2026-01-16,Silver,True,43,2,7.43,0.12,0
5662,Pamela Davis,United Kingdom,28,2024-11-18,Gold,True,50,4,11.99,0.16999999999999998,0
5663,Nicole Nelson,Singapore,60,2025-08-24,Gold,True,51,2,12.07,0.12,0
5664,Damon Buchanan,Germany,57,2024-10-28,Silver,True,32,0,6.550000000000001,0.12,1
5665,Julie Bass,France,39,2025-01-10,Basic,False,19,0,3.02,0.18,0
